id,middle_school_code,high_school_code,seats,year,total_admission_score,chinese_admission_score,math_admission_score,english_admission_score,physics_admission_score,chemistry_admission_score,politics_admission_score,history_admission_score,created_at,updated_at
ac0d60b9-f4a9-4766-9994-0a646431680a,130053,172001,1,2025,749.5,144,128,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e12bb674-327f-4433-89aa-4478c831b431,130053,173001,1,2025,700.5,126,126,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5673399a-48a6-47dc-9db8-0d692118ba78,130053,174003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
16d039cf-bd4e-48c1-8bdd-fc431b204a80,130053,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bdd90add-864c-4e0e-94e8-8c57e75476b7,130053,172004,1,2025,725,130,119,139,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5b1bc4e8-8ef0-4e4c-8fec-a2d1165642ca,130070,172001,1,2025,656,123,123,109,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9c4c046c-3ac9-4f84-ad5f-ec49484b8141,130070,173001,1,2025,698.5,135,118,128.5,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
10c421e8-266b-4cc0-8b68-3395957d5c5a,130070,174003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
30934436-c6fe-4a12-ba7c-7ce8f3c51c32,130070,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
012a579f-b074-405f-ba99-39ee5e21efe2,130070,172004,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ceafc659-2f52-4245-9e72-d500e73b7c70,130068,172001,7,2025,744.5,138,129,145,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d677233e-a366-4b60-903c-7e11fa5d8af2,130068,173001,7,2025,714.5,134,123,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
69aa862c-6ad7-4782-8d5d-22ba6bd3c76a,130068,174003,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3f7209a4-1684-4ca7-959c-ca3d65d7250f,130068,172002,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
67cb7703-bb69-4247-8a3b-61ac496a82cf,130068,172004,1,2025,733.5,144,125,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4d4e7ebb-1117-4a64-9842-4b98d99034ce,130068,102056,,2025,760.5,148,133,136,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d60c903c-7c2c-4a0b-be77-67050bec873f,130052,172001,1,2025,712,137,124,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
dddf47f1-8adf-4157-8696-c4fe56cbf5a3,130052,173001,1,2025,709.5,122,129,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
00619309-a699-4ca4-a33f-6891d700abaa,130052,174003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
484d2636-4c88-423d-94f1-67c50216d117,130052,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e6d944a7-8704-42a6-a4aa-55efacb97261,130052,172004,1,2025,723.5,134,131,136,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
98fb01ce-40c5-4683-adaa-db06ae37b950,130041,172001,12,2025,740.5,138,127,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
604ed959-7311-48f5-be15-c3f26f26ea37,130041,173001,13,2025,719.5,139,113,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3690b4a0-f227-4a48-87cc-b06df64c4494,130041,174003,13,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6ec77a6f-a59e-4214-a2a3-1c5a5a1927e4,130041,172002,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
551aa7a4-686b-490d-807c-8d13a51555b8,130041,172004,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f63a85fc-1f4c-4bde-9c53-6c3fa6af5161,130056,172001,1,2025,719.5,141,119,136,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
74703b4a-b954-4840-a0fe-8e6b0e1ed988,130056,173001,1,2025,664,126,119,100,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d99662ed-e50c-4ec4-b319-cf360867875f,130056,174003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4732cb71-c453-4d6b-804a-f0eee66cb8aa,130056,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
be69c496-452f-42af-a911-c2ee62c28e10,130056,172004,1,2025,691,131,122,123,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6ac8b55d-f85c-4353-a7bc-f0870c497255,130056,152003,,2025,715,134,117,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3343ce4e-5d8c-4ef8-8a88-c9158358fb02,130073,172001,10,2025,744,147,120,142,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1600e986-e5e3-4b94-a477-6c42b5daf9bc,130073,173001,10,2025,722.5,139,124,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
dcb89479-2969-4af6-abc8-7cbc133c8695,130073,174003,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1740cce9-3ab9-43f1-a185-3ea82d439dfd,130073,172002,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
14ff233f-8741-4c69-b7bf-40b1b91fcef7,130073,172004,1,2025,736.5,150,124,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
110c307c-83e8-40ed-8cc4-29808757f728,130071,172001,1,2025,713.5,134,119,130,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a4509bdb-794f-4eb5-b352-ec9207cd5d99,130071,173001,1,2025,671.5,124,113,113,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2c6eefc6-7ad4-4ba0-88f8-c24edcd6f624,130071,174003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9943d079-193a-4244-b42c-807b015a2d6f,130071,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a6e69139-9a05-4e19-9122-dfb4adf5b9c2,130071,172004,1,2025,703,126,119,124,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
759ba444-e213-47b0-9eb3-dc844408be02,130074,172001,9,2025,741.5,138,126,145,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
12f6b92e-de12-414f-9521-a2408cf4d137,130074,173001,9,2025,716,111,133,140,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1d43020c-ff53-4af9-becb-6dc97119620b,130074,174003,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6deb7291-9b9f-4255-b71a-d5ad10ee9904,130074,172002,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
256171ac-a07d-4bd8-8b0b-1ea80d05d965,130074,172004,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
17abca4d-b483-4ed0-b3ad-064f02950f7f,130057,172001,5,2025,744,137,126,141,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b422add8-dbe7-405c-9e54-af776eea3fe7,130057,173001,5,2025,713.5,125,128,118,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
fa6ecaa2-d79e-4ed7-bb03-ebcd8b5b759a,130057,174003,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a327bcc9-934a-479d-871d-f8d3a6c9d6eb,130057,172002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
925b8562-afc5-4299-96ca-2f18dba57db2,130057,172004,1,2025,729.5,141,123,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
18fdb08f-e46f-4947-9243-40388df1634e,130069,172001,4,2025,741,142,124,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b8e09b54-5c32-455f-8a6a-3ee2e474c9a4,130069,173001,5,2025,720,143,116,139,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
345fca9a-9dd3-4aea-a33a-c8caa8b7c309,130069,174003,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9f669e4a-8223-460f-b251-6759120d554a,130069,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0a89f9a4-8228-4900-9f11-656ab9ceab6c,130069,172004,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
126fdfb0-3479-4397-b13d-13908099d838,130004,172001,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a855b639-3f04-485c-9f6b-ba81e7079cf3,130004,173001,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a181dcbc-593c-4906-8cc9-8ba2a18285e8,130004,174003,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8ba26168-3e19-49f5-9767-68c88799f586,130004,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3c5a774c-b8e4-4f83-90cf-b3d22ed1eb77,130004,172004,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2ae2318b-6089-4416-99b4-917aaa9a200e,130044,172001,1,2025,747,141,128,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
49e371dc-f1bc-40a8-9dcd-b51e0e1bc3e1,130044,173001,2,2025,711,131,130,117,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9e62b248-e1c7-4508-83d0-8fccccb0e058,130044,174003,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6e734388-aa60-492b-8c13-9d7f12c051d2,130044,172002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
12b3ff2f-b0c3-4cd6-9c1a-a4106f093975,130044,172004,1,2025,721.5,134,124,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0e8a0f5b-51a8-4319-b4cf-5cdcdb59b46e,130043,172001,7,2025,743.5,137,129,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
aac827b5-7144-453d-8e18-10c81191dba3,130043,173001,6,2025,724.5,143,125,138,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8b57553a-76ab-440f-b781-59e4fccf58c7,130043,174003,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ae965a67-49b6-420d-a8b6-d6d3b6f12032,130043,172002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
26cf160b-59fb-436b-af54-dc1f820dc1ae,130043,172004,1,2025,729,125,139,129,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bf254605-b783-4fd3-be3f-9d9e95f9deb3,020034,042008,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
edd90d19-c241-49d8-9bb2-f76f62fd0596,020034,042035,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6dd06bfa-b918-4ff4-8c08-b95455ea0446,020034,042001,8,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
30f5cb9c-b161-4d1c-a1cd-b102b9587d9f,020034,043015,8,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6bd81cbf-e58a-4324-8dbe-3307c5625799,020034,042036,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1ba1994b-36bf-44c1-ae8b-dc47fe1931f6,020048,042008,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8e8df88d-67d2-4552-a5fc-dd9eb6fc4405,020048,042035,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a68a7ace-d3fe-424f-830c-058abeb4dd1d,020048,042001,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a3c861a5-e860-463c-9a3f-688709c9657d,020048,043015,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
afd6fbdf-e803-4772-a6c3-b5a3f116b1ad,020048,042036,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
dbfe940b-302a-427f-bf3c-529a71fda235,020048,042032,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c67f5b63-3683-43aa-a73e-25dd1c989616,020037,042008,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
69ccd6c4-e880-4668-b2b6-689975263e0a,020037,042035,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
409e2ad3-cbc1-4311-9a88-b275daf5eb88,020037,042001,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5e7824c1-5f26-4c9e-b37b-5ef5a2a36c03,020037,043015,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4bf4dc5a-257b-40ec-9433-0f8595462f38,020037,042036,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2b846aa1-7823-408c-9e6d-283b38af9c37,020036,042008,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
95f4c489-82e3-402f-8da1-8a4422468abe,020036,042035,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bb5d881a-fd73-4621-b464-d33fe6c5de8a,020036,042001,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e9ffee7e-ca19-42a3-89dc-88936914340c,020036,043015,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
aae047ee-950a-401e-bded-03af0e3460fe,020036,042036,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3cc6017a-f2bd-48cb-baa6-1f1fa45b1af1,020045,042008,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4285534f-7370-473b-b879-a263d74d8590,020045,042035,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6d719ff8-7479-4770-a7fd-0612689fd9d8,020045,042001,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
de67ff31-30a8-4a69-b86e-967b144266b4,020045,043015,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2b594c6c-2f1e-4c6e-a3c2-7e0ac2d0ecd6,020047,042008,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1ab70404-23a1-48f4-98cd-5e1c5f648ca5,020047,042035,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bf471274-ac02-4cfe-9031-74cf57fe657f,020047,042001,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
695d5587-8dac-4171-a8fe-542cdf70c0ee,020047,043015,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a699e0c1-da68-45b4-9323-cf1a56e66d71,020046,042008,12,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2d94ca58-cecf-452e-8e06-3ecee54f029f,020046,042035,11,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c76ce9e4-dfba-4145-a16a-c31fead4da62,020046,042001,11,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0c753c32-842e-4a3c-b85f-03e28b834e83,020046,043015,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2db23b7a-c605-4cf4-ad71-6fab86fbca8b,020046,042036,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
713bf257-ea83-4b02-8417-598664a97419,020046,042032,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
125ecdcf-c60a-46f1-99cc-0399f8556cc7,020055,042008,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
462c1f56-4c43-4e20-9b62-e3e4e75b0b0d,020055,042035,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7823d7f2-6056-4289-be53-d91ba820dcbd,020055,043015,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
98a19520-f87c-4088-b7c5-c7cdf95235e4,020011,042008,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c96a0a38-0d33-43eb-ae1f-b970b08d030c,020011,042035,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f0b055e0-7d37-421d-b48f-059d2959fa3c,020011,042001,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bff628f0-dd13-4da9-b97d-52acf0df11df,020011,043015,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a990f213-60d5-41b7-a53a-f2390731ce03,020011,042036,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
703a09b2-3111-4bca-82d7-50f66897a737,020011,042032,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ca05e66f-60f1-433c-94d4-7ee675b68934,020012,042008,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e56850ab-95b1-4c72-bd96-434927ae2cfb,020012,042035,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2f192d51-273a-4ca6-a744-d99ab67d45cf,020012,042001,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
669d50e8-24ff-473b-ac84-5e857317db62,020012,043015,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5353edf5-4b77-46ff-9a64-e98445db53b9,020012,042036,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
55efa18c-b738-4a6f-a6c8-57156e278c59,020038,042008,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8ce9b03f-aa20-492b-9839-4986f2e35f43,020038,042035,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
91628d8e-a10f-4c8d-9479-52891be9238f,020038,042001,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b40d6fe3-80d6-4630-9349-c5b1b2c988a6,020038,043015,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
590f2da1-61e1-4bbb-bef2-b297db6eb755,020038,042036,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8fb3cf9f-99ae-4bd7-b504-df9eb8e38539,020044,042008,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9760f0b8-8837-43a2-88aa-1223a33700d9,020044,042035,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b611c42f-1e08-4f25-941a-c841a4b567e1,020044,043015,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
198d6d95-1fc6-45fb-aa64-0b8140cf0d02,020044,042036,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e82b9db1-e153-43da-90b6-1d6fdf2b7cc5,020042,042008,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
75174669-e8a0-4080-8f3f-4eec3da5c365,020042,042035,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5cb3a99c-cf51-4d79-8226-d63e03e6d73f,020042,042001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
811ca04e-4db7-4df0-9908-f5da09478400,020042,043015,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
da3b0999-6270-4430-81e6-b6dcbaba7df1,020042,042036,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
461ca7b5-289b-413a-b048-0ea0653bd440,020051,042008,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
26b9933d-c010-4eeb-8a6c-f5837a2846ef,020051,042035,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
eff28932-3399-46be-8339-427b90456c7b,020051,042001,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6f04adcc-168f-49c9-b071-69a877803a86,020051,043015,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7fe91369-3f05-4ea5-9d66-99f90403cedc,020051,042036,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7a1a78d8-4862-4f0b-a064-9569515e7b4c,020051,042032,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3a7f6dd0-cc50-4fe3-9447-a4251790623c,020039,042008,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4c76df22-dbb3-404f-a4a6-9db60dbe2016,020039,042035,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
fb482cdb-c415-4c67-9a5a-1d44dc76d37b,020039,042001,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4f77d0e3-fae1-452e-8174-9e40469a27bf,020039,043015,8,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
28d6a2dd-cd19-4e33-ba12-b39505c2e83b,020039,042036,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a27a54cf-de60-4ce1-b5d4-91df7d52e61d,020032,042008,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
937621e2-8dcb-46ad-b186-d1a8f9708ec1,020032,042035,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2eea52b8-2c46-4cc1-86e2-47f1a8247dce,020032,042001,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
71d3adf8-5750-427c-b1e2-b73f98f1cc2a,020032,043015,8,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
146bad55-6c57-4671-96e7-3afa8f37ff07,020032,042036,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
eab08832-4cc7-4246-9685-90ba9d8a940c,020032,042032,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
41d40d1e-d202-410e-98e2-70948a91be6d,020043,042008,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
aeec6234-ebc3-4937-b0bf-1d5329ff2193,020043,042035,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a188c664-f859-4a1b-b0ec-82744d8713a8,020043,042001,8,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
44d11b40-6204-4cd9-bfd1-5bbe8d26b50f,020043,043015,8,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2ca01df6-221d-44e4-89d2-95431f858718,020043,042036,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7fc7041b-9cda-4559-b77e-e0f19e03bf38,020043,042032,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
759c89ee-a2b6-4140-8050-75a37fd4559d,020033,042008,8,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0503e6bc-846c-4217-85fb-ade77a6d56dd,020033,042035,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d880970f-133b-426a-9b39-fad17e79782f,020033,042001,8,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b10b0d5b-cc66-460c-93d6-09b878569896,020033,043015,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
49e47074-0877-486b-b639-5da794f5398c,020033,042036,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f48e8c8f-9e75-4f8b-8753-46b4d343e725,020049,042008,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ad6a7ea9-675a-4eb5-850d-fae3c48bf25e,020049,042035,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1f4ac4fd-6b09-4c25-8822-23f7922b4a85,020049,042001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
887b57a3-4690-40d4-bf25-63ffc449793a,020049,043015,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
29d6ab2b-c1f0-4dcf-b1ac-1a4258d4b8d9,020049,042036,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a1531cec-1ba9-4492-8fbe-c2e770b7fc4d,020040,042008,12,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c3b8f17c-6449-4439-bca8-2af2ea9915b0,020040,042035,13,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
88de1e63-f726-4b22-b868-270dcef1fda3,020040,042001,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
896e535e-7e19-4f0d-9af7-98edc78f6497,020040,043015,11,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ad139f39-f176-48a8-9d5b-83215ba2270c,020040,042036,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
759e6f19-8de8-44f6-bc46-98790406087f,020040,042032,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d588fb45-c515-45dd-841e-c7e17d86bc36,020060,042008,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a2385084-2829-449a-b2db-a829aa2f72ea,020060,042035,7,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2c75a955-70f5-4dfd-a917-26e11a9e4949,020060,042001,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
922d4b7b-994e-4c09-899f-7af0d5816aad,020060,043015,6,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f2ebd3d7-6dbf-499c-9751-e00e91f2ddfa,020060,042036,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ba7627a2-4e2f-4ab2-82bd-76c2e94e9413,020050,042008,11,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
585dcae6-b9e6-4237-a16b-a470aa959dc8,020050,042035,11,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ac21a81f-0d26-4f00-b1ea-607f0d4dacc9,020050,042001,9,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f8ca09e9-3094-4436-b1c2-033b988d3b40,020050,043015,10,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
93481acb-9960-43d3-81a4-0152f785523e,020050,042036,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
dd7f490d-64df-42d8-9cdf-9c63843032bd,020050,042032,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
cfa08485-b5a9-41c0-a393-5bca02e44ae7,020054,042008,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f87222cd-b40f-4d7c-88a0-6d3960f490ff,020054,042035,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
41fb6a32-6db7-4d43-8c42-1f455f3a295e,020054,042001,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
650c7417-3548-4813-82a3-115c44f868ec,020054,043015,5,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ed06195f-4654-4697-bac1-dd26fb288cf9,020054,042036,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
